"year","month","airline","flight_arrivals","flight_departures","flight_total","passenger_arrivals","passenger_departures","passenger_total","cargo_arrivals","cargo_departures","cargo_total"
"2025","3",미얀마국제항공,15,15,30,1781,1226,3007,2,6,8
"2025","3",미얀마항공,1,1,2,124,3,127,1,0,1
"2025","3",바틱 에어 말레이시아,24,24,48,3844,2218,6062,1,23,24
"2025","3",베트남항공,186,186,372,46664,41209,87873,1106,962,2069
"2025","3",비엣젯항공,465,463,928,96248,70833,167081,386,212,597
"2025","3",사천항공,12,12,24,1841,1599,3440,1,9,9
"2025","3",산동항공,265,264,529,37739,33006,70745,332,10,341
"2025","3",상하이항공,31,31,62,4860,4607,9467,15,0,15
"2025","3",샤먼항공,61,61,122,8319,6244,14563,54,20,74
"2025","3",세부퍼시픽항공,93,93,186,22013,16975,38988,95,351,447
"2025","3",순풍항공,37,37,74,0,0,0,707,280,987
"2025","3",스리랑카항공,9,9,18,1910,1473,3383,74,114,188
"2025","3",스위스 국제항공,11,11,22,2114,1995,4109,126,142,268
"2025","3",스카이 앙코르 항공,20,20,40,3297,2849,6146,0,9,9
"2025","3",스쿠트 항공,40,40,80,12781,10713,23494,176,206,382
"2025","3",실크웨이웨스트항공,9,9,18,0,0,0,913,863,1776
"2025","3",심천항공,66,66,132,9508,8232,17740,78,7,85
"2025","3",싱가포르항공,137,137,274,33239,27393,60632,1931,2027,3958
"2025","3",아메리칸항공,31,30,61,8055,7639,15694,17,265,281
"2025","3",아시아나항공,2460,2451,4911,483129,440512,923641,26071,25080,51151
"2025","3",아에로멕시코,30,30,60,5794,4911,10705,33,369,402
"2025","3",아틀라스항공,216,234,450,0,0,0,2197,1532,3729
"2025","3",안토노프항공,0,1,1,0,0,0,0,42,42
"2025","3",에미레이트항공,44,45,89,14313,12036,26349,409,649,1058
"2025","3",에바항공,119,119,238,26954,24781,51735,914,478,1392
"2025","3",에어 뉴질랜드,13,13,26,3434,2502,5936,31,222,253
"2025","3",에어 아스타나,39,39,78,5838,4686,10524,4,65,69
"2025","3",에어 프랑스,28,28,56,7890,6503,14393,384,345,729
"2025","3",에어로 몽골리아,10,10,20,1165,814,1979,0,0,0
"2025","3",에어로로직,39,39,78,0,0,0,2362,345,2708
"2025","3",에어로케이항공,43,42,85,6514,5676,12190,0,0,0
"2025","3",에어마카오,46,46,92,6178,5116,11294,56,9,65
"2025","3",에어부산,288,286,574,59312,56292,115604,5,17,23
"2025","3",에어서울,400,400,800,75983,75994,151977,109,56,164
"2025","3",에어아시아 버하드,32,31,63,4576,3731,8307,0,0,0
"2025","3",에어아시아엑스,38,38,76,12044,7491,19535,249,336,585
"2025","3",에어인디아 리미티드,18,18,36,4508,2673,7181,114,231,345
"2025","3",에어인천,165,166,331,0,0,0,2594,1584,4178
"2025","3",에어재팬,31,31,62,9308,8163,17471,154,138,292
"2025","3",에어캐나다,54,55,109,15125,16031,31156,296,460,755
"2025","3",에어프레미아,134,132,266,36338,33734,70072,1135,1147,2282
"2025","3",에어홍콩,26,26,52,0,0,0,1168,1222,2390
"2025","3",에티오피아항공,67,67,134,4984,3683,8667,1134,437,1571
"2025","3",에티하드 항공,45,45,90,10929,6789,17718,564,663,1227
"2025","3",우즈베키스탄항공,30,30,60,6607,5826,12433,63,195,257
"2025","3",원통화물항공,26,27,53,0,0,0,659,305,964
"2025","3",유나이티드항공,62,61,123,15094,13557,28651,369,1006,1376
"2025","3",유피에스항공,122,124,246,0,0,0,1588,2562,4150
"2025","3",이스타항공,502,501,1003,86613,81626,168239,10,19,29
"2025","3",일본항공,21,21,42,0,0,0,358,706,1064
"2025","3",장쑤징동화물항공,46,46,92,0,0,0,751,166,918
"2025","3",전일본공수,26,26,52,0,0,0,750,925,1674
"2025","3",제주항공,1443,1436,2879,235759,214848,450607,242,176,418
"2025","3",젯스타,30,31,61,8781,8162,16943,18,252,270
"2025","3",중국국제항공,259,259,518,37060,30753,67813,101,101,201
"2025","3",중국남방항공,409,409,818,60491,57208,117699,489,118,607
"2025","3",중국동방항공,548,548,1096,82674,71739,154413,1078,460,1538
"2025","3",중국센트럴항공,25,25,50,0,0,0,404,162,567
"2025","3",중국우정항공,28,28,56,0,0,0,383,155,538
"2025","3",중국해남항공,18,18,36,2521,1382,3903,1,3,4
"2025","3",중국화물항공,22,22,44,0,0,0,1878,799,2678
"2025","3",중화항공,94,93,187,22004,20477,42481,660,460,1119
"2025","3",진에어,1041,1035,2076,230018,220252,450270,1095,769,1865
"2025","3",집에어,31,31,62,8555,8320,16875,320,227,547
"2025","3",천진항공,12,12,24,1361,1271,2632,0,0,0
"2025","3",천진화물항공,41,41,82,0,0,0,691,8,700
"2025","3",청도항공,29,29,58,4210,3863,8073,28,2,29
"2025","3",춘추항공,35,35,70,5929,5287,11216,5,5,10
"2025","3",카고룩스 이탈리아 항공,14,14,28,0,0,0,948,542,1491
"2025","3",카고룩스항공,14,14,28,0,0,0,679,989,1668
"2025","3",카놋샤크,9,9,18,1269,669,1938,0,21,21
"2025","3",카타르항공,52,53,105,10878,9596,20474,1857,2078,3935
"2025","3",칼리타항공,121,121,242,0,0,0,1384,1744,3129
"2025","3",캐세이퍼시픽항공,134,134,268,34027,29506,63533,1535,841,2376
"2025","3",콴타스항공,17,17,34,4103,2774,6877,6,135,141
"2025","3",타이거에어 타이완,31,31,62,5198,3564,8762,5,35,40
"2025","3",타이에어아시아엑스,31,31,62,8908,6001,14909,448,104,553
"2025","3",타이항공,93,93,186,28367,21278,49645,1343,794,2137
"2025","3",터키항공,58,59,117,15116,12946,28062,1499,1673,3172
"2025","3",투르크메니스탄,5,5,10,0,0,0,87,167,254
"2025","3",티웨이항공,1048,1045,2093,211341,194439,405780,1118,1119,2237
"2025","3",폴라에어카고,31,32,63,0,0,0,1278,1042,2320
"2025","3",폴란드항공,30,30,60,6259,5402,11661,217,328,545
"2025","3",피치항공,155,156,311,25597,25138,50735,0,10,10
"2025","3",핀에어,28,28,56,5341,4723,10064,609,438,1046
"2025","3",필리핀에어아시아,31,31,62,4180,3616,7796,4,12,16
"2025","3",필리핀항공,74,74,148,15021,12944,27965,41,141,182
"2025","3",하와이안 항공,23,23,46,5233,4691,9924,30,347,377
"2025","3",홍콩익스프레스,93,93,186,20536,18062,38598,71,23,95
"2025","3",홍콩항공,46,46,92,8139,7002,15141,90,29,118
"2025","3",FedEX항공,156,153,309,0,0,0,4115,3562,7676
"2025","3",KLM네덜란드항공,22,22,44,5941,5897,11838,337,280,618
"2025","3",ZP,1,1,2,0,0,0,24,0,24
"2025","4",가루다인도네시아,50,50,100,8939,11441,20380,130,339,470
"2025","4",그레이터베이항공,5,5,10,879,646,1525,0,0,0
"2025","4",내셔널항공,2,2,4,0,0,0,68,40,108
"2025","4",대한항공,3834,3831,7665,700083,722345,1422428,51324,52124,103447
"2025","4",델타항공,150,155,305,38184,42409,80593,152,1633,1785
"2025","4",디에이치엘항공,1,1,2,0,0,0,85,0,85
"2025","4",라오항공,21,21,42,2916,2642,5558,11,8,19
"2025","4",로얄브루나이항공,14,14,28,1315,1758,3073,1,6,7
"2025","4",롱하오항공,50,50,100,0,0,0,744,432,1175
"2025","4",루프트한자 독일항공,86,87,173,15705,16091,31796,952,1235,2187
"2025","4",말레이시아 항공,49,48,97,8532,10784,19316,509,591,1100
"2025","4",몽골항공,52,52,104,7930,9370,17300,41,202,244
"2025","4",미얀마국제항공,15,15,30,1347,1394,2741,2,5,8
"2025","4",바틱 에어 말레이시아,30,30,60,3907,3926,7833,0,25,25
"2025","4",베트남항공,180,180,360,43024,44378,87402,1058,978,2036
"2025","4",비엣젯항공,450,448,898,88020,74607,162627,403,172,576
"2025","4",사천항공,13,13,26,1845,1851,3696,2,9,11
"2025","4",산동항공,291,290,581,39114,40424,79538,271,10,281
"2025","4",상하이항공,30,30,60,4641,4772,9413,4,0,4
"2025","4",샤먼항공,59,59,118,8497,7673,16170,49,21,70
"2025","4",세부퍼시픽항공,90,90,180,22108,21101,43209,102,283,385
"2025","4",순풍항공,44,45,89,0,0,0,737,312,1050
"2025","4",스리랑카항공,9,9,18,1502,2135,3637,102,104,205
"2025","4",스위스 국제항공,13,13,26,2519,2662,5181,166,175,341
"2025","4",스카이 앙코르 항공,21,21,42,3388,3302,6690,4,9,13
"2025","4",스쿠트 항공,44,44,88,14428,14503,28931,336,227,563
"2025","4",실크웨이웨스트항공,9,9,18,0,0,0,918,941,1859
"2025","4",심천항공,67,67,134,9395,9658,19053,68,11,78
"2025","4",싱가포르항공,145,145,290,34236,37181,71417,2486,2111,4597
"2025","4",아메리칸항공,30,31,61,7285,7584,14869,20,264,284
"2025","4",아시아나항공,2311,2313,4624,425312,446487,871799,23798,22986,46784
"2025","4",아에로멕시코,30,30,60,6490,6569,13059,32,267,299
"2025","4",아틀라스항공,261,276,537,0,0,0,2678,1469,4147
"2025","4",에미레이트항공,43,43,86,14606,18127,32733,563,617,1180
"2025","4",에바항공,97,97,194,20689,23408,44097,894,369,1262
"2025","4",에어 아스타나,34,34,68,5311,6091,11402,13,152,164
"2025","4",에어 프랑스,30,30,60,8071,8074,16145,466,390,855
"2025","4",에어로 몽골리아,8,8,16,592,817,1409,0,1,1
"2025","4",에어로로직,28,28,56,0,0,0,2115,210,2325
"2025","4",에어로케이항공,65,66,131,7419,7245,14664,0,0,0
"2025","4",에어마카오,48,48,96,5803,5648,11451,57,7,64
"2025","4",에어부산,196,197,393,40419,41229,81648,33,1,34
"2025","4",에어서울,386,388,774,71756,73370,145126,116,30,146
"2025","4",에어아시아 버하드,29,30,59,3254,3444,6698,0,0,0
"2025","4",에어아시아엑스,43,43,86,14093,14773,28866,235,356,591
"2025","4",에어인디아 리미티드,21,21,42,4811,3569,8380,162,235,397
"2025","4",에어인천,178,176,354,0,0,0,2871,1362,4233
"2025","4",에어재팬,30,30,60,8356,7031,15387,150,117,267
"2025","4",에어캐나다,56,56,112,15055,16612,31667,318,432,751
"2025","4",에어프레미아,119,122,241,31548,34745,66293,980,1210,2191
"2025","4",에어홍콩,26,26,52,0,0,0,1103,1134,2236
"2025","4",에티오피아항공,61,61,122,4649,3804,8453,1077,327,1404
"2025","4",에티하드 항공,47,47,94,10561,12385,22946,537,739,1276
"2025","4",우즈베키스탄항공,30,30,60,6884,7002,13886,53,245,297
"2025","4",원통화물항공,25,25,50,0,0,0,661,311,973
"2025","4",웨스트젯,13,13,26,4100,4103,8203,7,165,172
"2025","4",유나이티드항공,60,61,121,13218,15399,28617,349,1124,1474
"2025","4",유피에스항공,119,120,239,0,0,0,1495,2422,3916
"2025","4",이스타항공,438,437,875,71142,73081,144223,32,71,103
"2025","4",일본항공,21,21,42,0,0,0,354,733,1087
"2025","4",장쑤징동화물항공,37,37,74,0,0,0,566,164,730
"2025","4",전일본공수,26,26,52,0,0,0,770,913,1683
"2025","4",제주항공,1259,1256,2515,202490,202291,404781,169,150,320
"2025","4",젯스타,30,30,60,9031,8077,17108,23,236,259
"2025","4",중국국제항공,266,266,532,35038,35943,70981,59,67,126
"2025","4",중국남방항공,420,420,840,58340,64096,122436,474,129,603
"2025","4",중국동방항공,555,554,1109,80908,82793,163701,1034,507,1541
"2025","4",중국센트럴항공,34,34,68,0,0,0,589,179,767
"2025","4",중국우정항공,13,13,26,0,0,0,115,149,264
"2025","4",중국해남항공,17,17,34,2545,1644,4189,2,0,2
"2025","4",중국화물항공,19,19,38,0,0,0,1622,662,2284
"2025","4",중화항공,90,90,180,22410,24469,46879,773,568,1341
"2025","4",진에어,969,967,1936,203488,205901,409389,456,528,983
"2025","4",집에어,30,30,60,7957,7227,15184,270,202,472
"2025","4",천진항공,11,11,22,1244,1201,2445,0,0,0
"2025","4",천진화물항공,21,21,42,0,0,0,346,2,348
"2025","4",청도항공,30,30,60,3772,4367,8139,17,3,21
"2025","4",춘추항공,35,35,70,5672,5600,11272,4,2,6
"2025","4",카고룩스 이탈리아 항공,11,12,23,0,0,0,636,453,1089
"2025","4",카고룩스항공,12,12,24,0,0,0,561,1032,1593
"2025","4",카놋샤크,8,8,16,1114,1200,2314,0,14,14
"2025","4",카타르항공,51,51,102,11912,12215,24127,1869,1848,3716
"2025","4",칼리타항공,81,82,163,0,0,0,1314,1914,3228
"2025","4",캐세이퍼시픽항공,132,132,264,33572,34893,68465,1463,788,2251
"2025","4",콴타스항공,13,13,26,3314,3265,6579,8,89,97
"2025","4",타이거에어 타이완,30,30,60,5004,4494,9498,5,29,34
"2025","4",타이에어아시아엑스,30,30,60,6901,6597,13498,483,125,608
"2025","4",타이항공,81,81,162,22642,22501,45143,1531,1006,2537
"2025","4",터키항공,55,55,110,15412,14969,30381,1271,1513,2784
"2025","4",투르크메니스탄,3,3,6,0,0,0,62,112,174
"2025","4",티웨이항공,932,935,1867,175337,180206,355543,1209,941,2150
"2025","4",폴라에어카고,23,23,46,0,0,0,749,665,1414
"2025","4",폴란드항공,30,30,60,7111,7091,14202,154,346,501
"2025","4",피치항공,150,150,300,25073,23064,48137,0,10,10
"2025","4",핀에어,28,28,56,6554,7342,13896,576,396,972
"2025","4",필리핀에어아시아,30,30,60,4105,3956,8061,2,2,4
"2025","4",필리핀항공,64,63,127,14331,15639,29970,25,209,235
"2025","4",하와이안 항공,21,21,42,3893,4889,8782,29,294,323
"2025","4",홍콩익스프레스,94,94,188,20531,20508,41039,52,30,82
"2025","4",홍콩항공,54,54,108,8824,9308,18132,108,32,140
"2025","4",FedEX항공,153,154,307,0,0,0,3647,3237,6884
"2025","4",KLM네덜란드항공,21,21,42,7188,7227,14415,430,347,777
"2025","4",ZP,1,1,2,0,0,0,30,15,46
"2025","5",가루다인도네시아,40,40,80,7626,7840,15466,164,204,368
"2025","5",그레이터베이항공,4,4,8,730,728,1458,0,0,0
"2025","5",내셔널항공,1,1,2,0,0,0,113,0,113
"2025","5",대한항공,4012,4011,8023,736447,727687,1464134,54177,51874,106052
"2025","5",델타항공,153,156,309,41886,39410,81296,171,1798,1969
"2025","5",라오항공,23,23,46,3077,3026,6103,27,18,45
"2025","5",로얄브루나이항공,13,13,26,1270,1227,2497,0,8,8
"2025","5",롱하오항공,67,67,134,0,0,0,1049,404,1454
"2025","5",루프트한자 독일항공,84,83,167,16708,17332,34040,963,1135,2098
"2025","5",말레이시아 항공,53,53,106,8826,9516,18342,464,555,1019
"2025","5",몽골항공,68,67,135,9572,10362,19934,39,218,257
"2025","5",미얀마국제항공,15,15,30,1133,1242,2375,6,7,14
"2025","5",미얀마항공,2,2,4,295,2,297,0,1,1
"2025","5",바틱 에어 말레이시아,25,25,50,3638,2838,6476,4,20,24
"2025","5",베트남항공,186,186,372,40815,43318,84133,1088,1045,2134
"2025","5",비엣젯항공,435,434,869,81128,72320,153448,311,141,452
"2025","5",사천항공,14,14,28,1983,1985,3968,2,9,11
"2025","5",산동항공,303,303,606,39277,40963,80240,390,11,401
"2025","5",상하이항공,31,31,62,4786,4884,9670,7,0,7
"2025","5",샤먼항공,53,53,106,7635,6640,14275,53,14,67
"2025","5",세부퍼시픽항공,89,90,179,20566,17849,38415,79,336,415
"2025","5",순풍항공,42,42,84,0,0,0,757,307,1064
"2025","5",스리랑카항공,8,8,16,1759,1410,3169,98,89,187
"2025","5",스위스 국제항공,13,13,26,2626,2745,5371,130,160,290
"2025","5",스카이 앙코르 항공,15,15,30,2634,1806,4440,2,6,8
"2025","5",스캇항공,1,1,2,122,91,213,0,0,0
"2025","5",스쿠트 항공,39,39,78,13468,11916,25384,318,244,562
"2025","5",실크웨이웨스트항공,9,9,18,0,0,0,838,925,1763
"2025","5",심천항공,75,75,150,10351,10168,20519,69,6,74
"2025","5",싱가포르항공,152,152,304,35964,37036,73000,2615,2216,4830
"2025","5",아메리칸항공,31,31,62,7656,7688,15344,22,307,329
"2025","5",아시아나항공,2444,2444,4888,446137,445326,891463,24559,24053,48612
"2025","5",아에로멕시코,27,27,54,5115,5590,10705,67,252,319
"2025","5",아틀라스항공,191,213,404,0,0,0,2208,2415,4623
"2025","5",에미레이트항공,44,43,87,16890,17638,34528,549,609,1158
"2025","5",에바항공,93,93,186,19199,18497,37696,822,365,1186
"2025","5",에어 아스타나,35,35,70,5289,5705,10994,8,143,152
"2025","5",에어 프랑스,31,31,62,8043,8668,16711,458,386,844
"2025","5",에어로 몽골리아,13,13,26,1062,1222,2284,0,0,0
"2025","5",에어로로직,31,31,62,0,0,0,2338,59,2396
"2025","5",에어로케이항공,69,68,137,6522,6766,13288,0,0,0
"2025","5",에어마카오,50,51,101,6009,5500,11509,68,6,74
"2025","5",에어부산,205,204,409,41062,41431,82493,28,13,42
"2025","5",에어서울,398,396,794,72959,73519,146478,118,13,131
"2025","5",에어아시아 버하드,31,31,62,3168,2519,5687,0,0,0
"2025","5",에어아시아엑스,35,35,70,11341,9924,21265,247,295,542
"2025","5",에어인디아 리미티드,23,23,46,5182,4095,9277,132,261,392
"2025","5",에어인천,98,98,196,0,0,0,1484,1258,2742
"2025","5",에어재팬,31,31,62,8255,6776,15031,148,170,317
"2025","5",에어캐나다,59,59,118,16936,17018,33954,277,500,777
"2025","5",에어프레미아,156,157,313,44653,43617,88270,1420,1455,2875
"2025","5",에어홍콩,26,26,52,0,0,0,1035,1148,2183
"2025","5",에티오피아항공,64,65,129,6181,5376,11557,1067,400,1467
"2025","5",에티하드 항공,48,49,97,12823,13265,26088,562,687,1248
"2025","5",우즈베키스탄항공,31,31,62,6751,6926,13677,66,176,242
"2025","5",원통화물항공,32,32,64,0,0,0,855,427,1281
"2025","5",웨스트젯,22,22,44,6726,6876,13602,19,282,301
"2025","5",유나이티드항공,62,62,124,15196,13172,28368,510,1236,1746
"2025","5",유피에스항공,124,123,247,0,0,0,1552,2424,3976
"2025","5",이스타항공,473,462,935,77695,77516,155211,13,43,56
"2025","5",일본항공,25,25,50,0,0,0,427,841,1268
"2025","5",장쑤징동화물항공,42,42,84,0,0,0,693,200,893
"2025","5",전일본공수,26,26,52,0,0,0,723,910,1633
"2025","5",제주항공,1387,1386,2773,227037,225281,452318,157,173,330
"2025","5",젯스타,31,31,62,9485,8965,18450,72,254,325
"2025","5",중국국제항공,278,278,556,36948,38313,75261,85,62,147
"2025","5",중국남방항공,424,424,848,59416,63740,123156,484,98,582
"2025","5",중국동방항공,602,603,1205,86983,88133,175116,1263,541,1804
"2025","5",중국센트럴항공,18,18,36,0,0,0,315,152,466
"2025","5",중국우정항공,12,12,24,0,0,0,95,127,222
"2025","5",중국해남항공,18,18,36,2337,1265,3602,0,1,1
"2025","5",중국화물항공,16,16,32,0,0,0,1361,586,1947
"2025","5",중화항공,97,97,194,23635,22581,46216,753,569,1321
"2025","5",진에어,1010,1009,2019,209359,207330,416689,421,634,1055
"2025","5",집에어,31,31,62,7918,7334,15252,222,198,419
"2025","5",천진항공,17,17,34,1876,1874,3750,0,0,0
"2025","5",천진화물항공,22,22,44,0,0,0,396,0,396
"2025","5",청도항공,29,29,58,3669,3909,7578,28,3,31
"2025","5",춘추항공,35,35,70,5777,5517,11294,4,4,8
"2025","5",카고룩스 이탈리아 항공,10,10,20,0,0,0,665,348,1013
"2025","5",카고룩스항공,13,13,26,0,0,0,672,1163,1836
"2025","5",카놋샤크,9,9,18,981,1141,2122,0,30,30
"2025","5",카타르항공,52,51,103,12306,12992,25298,1699,1760,3459
"2025","5",칼리타항공,76,76,152,0,0,0,1107,2156,3263
"2025","5",캐세이퍼시픽항공,126,126,252,29886,29511,59397,1496,859,2355
"2025","5",콴타스항공,2,2,4,499,601,1100,2,4,6
"2025","5",타이거에어 타이완,31,31,62,5330,4286,9616,6,26,32
"2025","5",타이에어아시아엑스,31,31,62,7709,6525,14234,519,149,668
"2025","5",타이항공,70,70,140,18387,15923,34310,1352,878,2231
"2025","5",터키항공,58,58,116,16221,16010,32231,1335,1551,2886
"2025","5",투르크메니스탄,3,3,6,0,0,0,22,98,119
"2025","5",티웨이항공,985,984,1969,194842,197424,392266,1774,1084,2858
"2025","5",폴라에어카고,23,23,46,0,0,0,794,715,1509
"2025","5",폴란드항공,31,31,62,6763,7513,14276,131,369,500
"2025","5",피치항공,156,156,312,25940,22297,48237,0,9,9
"2025","5",핀에어,28,28,56,7155,7380,14535,633,396,1029
"2025","5",필리핀에어아시아,31,31,62,4397,3966,8363,4,3,7
"2025","5",필리핀항공,94,94,188,18336,17855,36191,38,170,209
"2025","5",하와이안 항공,22,22,44,5427,4642,10069,62,274,336
"2025","5",홍콩익스프레스,91,91,182,20300,19325,39625,53,27,80
"2025","5",홍콩항공,43,43,86,7138,6435,13573,61,16,77
"2025","5",FedEX항공,144,144,288,0,0,0,3368,3250,6618
"2025","5",KLM네덜란드항공,29,29,58,8786,9530,18316,516,426,943
"2025","6",가루다인도네시아,40,40,80,8331,8409,16740,103,211,313
"2025","6",내셔널항공,2,4,6,0,0,0,0,194,194
"2025","6",대한항공,3929,3932,7861,712487,707654,1420141,53737,52053,105790
"2025","6",델타항공,168,172,340,46105,44396,90501,348,1698,2046
"2025","6",라오항공,21,21,42,2660,2752,5412,7,11,19
"2025","6",로얄브루나이항공,12,12,24,905,1009,1914,0,12,12
"2025","6",롱하오항공,58,58,116,0,0,0,848,314,1162
"2025","6",루프트한자 독일항공,88,88,176,15986,16661,32647,944,1365,2309
"2025","6",마스에어,18,18,36,0,0,0,0,0,0
"2025","6",말레이시아 항공,50,51,101,7706,9920,17626,427,556,983
"2025","6",몽골항공,87,87,174,15076,15974,31050,20,234,254
"2025","6",미얀마국제항공,14,14,28,1397,1303,2700,4,6,10
"2025","6",미얀마항공,2,2,4,272,1,273,1,1,1
"2025","6",바틱 에어 말레이시아,23,23,46,3330,3147,6477,2,28,30
"2025","6",베트남항공,180,180,360,43074,46411,89485,1093,960,2053
"2025","6",비엣젯항공,415,415,830,80108,78720,158828,357,120,477
"2025","6",사천항공,12,12,24,1821,1769,3590,5,10,15
"2025","6",산동항공,300,300,600,36453,42903,79356,417,13,431
"2025","6",상하이항공,30,30,60,4630,4763,9393,17,0,18
"2025","6",샤먼항공,53,53,106,7439,7977,15416,47,17,64
"2025","6",세부퍼시픽항공,75,75,150,17061,15322,32383,117,299,416
"2025","6",순풍항공,42,42,84,0,0,0,692,387,1079
"2025","6",스리랑카항공,9,9,18,1448,1694,3142,111,108,220
"2025","6",스위스 국제항공,13,13,26,2568,2719,5287,131,168,298
"2025","6",스카이 앙코르 항공,11,11,22,1624,1451,3075,1,4,5
"2025","6",스캇항공,8,8,16,714,694,1408,0,0,0
"2025","6",스쿠트 항공,39,39,78,13453,12801,26254,268,222,490
"2025","6",실크웨이웨스트항공,9,9,18,0,0,0,649,932,1581
"2025","6",심천항공,73,73,146,9889,10026,19915,68,6,74
"2025","6",싱가포르항공,145,145,290,33669,36999,70668,2222,2010,4232
"2025","6",아메리칸항공,31,31,62,8219,7827,16046,19,265,284
"2025","6",아시아나항공,2388,2383,4771,447876,439938,887814,25461,24386,49847
"2025","6",아에로멕시코,26,26,52,5615,5419,11034,44,194,238
"2025","6",아틀라스항공,226,238,464,0,0,0,3112,1833,4945
"2025","6",에미레이트항공,43,43,86,16502,17606,34108,572,584,1156
"2025","6",에바항공,90,90,180,20242,20165,40407,701,358,1059
"2025","6",에어 아스타나,44,44,88,6279,6578,12857,11,167,178
"2025","6",에어 프랑스,30,30,60,8147,8353,16500,405,340,745
"2025","6",에어로 몽골리아,26,26,52,2746,2474,5220,0,2,2
"2025","6",에어로로직,31,31,62,0,0,0,2387,132,2519
"2025","6",에어로케이항공,60,60,120,5949,6186,12135,0,0,0
"2025","6",에어마카오,50,49,99,6364,6299,12663,81,4,85
"2025","6",에어부산,198,197,395,40820,40961,81781,25,22,47
"2025","6",에어서울,384,382,766,71300,70767,142067,103,34,137
"2025","6",에어아시아 버하드,26,26,52,3287,3249,6536,0,0,0
"2025","6",에어아시아엑스,35,35,70,10421,10440,20861,219,301,520
"2025","6",에어인디아 리미티드,16,16,32,3681,3227,6908,65,169,233
"2025","6",에어인천,97,98,195,0,0,0,1413,1206,2619
"2025","6",에어재팬,30,30,60,7537,5882,13419,134,144,278
"2025","6",에어캐나다,73,73,146,20652,20069,40721,455,572,1027
"2025","6",에어프레미아,169,168,337,46536,44535,91071,1789,1614,3403
"2025","6",에어홍콩,25,25,50,0,0,0,1019,1104,2123
"2025","6",에티오피아항공,61,61,122,6717,5392,12109,1105,390,1495
"2025","6",에티하드 항공,48,47,95,12795,12656,25451,586,686,1272
"2025","6",우즈베키스탄항공,30,30,60,6451,6026,12477,55,143,198
"2025","6",원통화물항공,25,25,50,0,0,0,672,175,847
"2025","6",웨스트젯,26,26,52,7966,7935,15901,10,352,361
"2025","6",유나이티드항공,60,60,120,15314,13818,29132,565,1016,1580
"2025","6",유피에스항공,132,132,264,0,0,0,1734,2474,4208
"2025","6",이스타항공,482,481,963,81879,83276,165155,7,44,51
"2025","6",일본항공,25,25,50,0,0,0,435,901,1336
"2025","6",장쑤징동화물항공,33,33,66,0,0,0,561,210,771
"2025","6",전일본공수,25,25,50,0,0,0,750,883,1633
"2025","6",제주항공,1453,1444,2897,237280,233427,470707,146,214,360
"2025","6",젯스타,36,36,72,11370,10121,21491,43,245,288
"2025","6",중국국제항공,274,274,548,37116,38763,75879,103,66,169
"2025","6",중국남방항공,434,434,868,59857,67929,127786,473,102,575
"2025","6",중국동방항공,589,588,1177,87823,90614,178437,1271,451,1723
"2025","6",중국센트럴항공,21,21,42,0,0,0,351,178,528
"2025","6",중국연합항공,6,6,12,896,1072,1968,0,0,0
"2025","6",중국우정항공,15,15,30,0,0,0,164,139,303
"2025","6",중국해남항공,13,13,26,1720,1604,3324,0,1,1
"2025","6",중국화물항공,16,16,32,0,0,0,1382,559,1940
"2025","6",중화항공,90,90,180,23871,23091,46962,707,556,1263
"2025","6",진에어,921,919,1840,191561,187705,379266,411,582,993
"2025","6",집에어,30,30,60,7497,6529,14026,232,207,439
"2025","6",천진항공,18,18,36,1886,1954,3840,0,0,0
"2025","6",천진화물항공,21,21,42,0,0,0,375,1,376
"2025","6",청도항공,30,30,60,3527,4635,8162,41,3,44
"2025","6",춘추항공,34,34,68,5625,5727,11352,6,5,11
"2025","6",카고룩스 이탈리아 항공,14,14,28,0,0,0,956,504,1460
"2025","6",카고룩스항공,13,13,26,0,0,0,608,1134,1741
"2025","6",카놋샤크,13,13,26,1277,1878,3155,5,51,55
"2025","6",카타르항공,49,49,98,11242,11551,22793,1174,1664,2838
"2025","6",칼리타항공,107,107,214,0,0,0,1583,2366,3948
"2025","6",캐세이퍼시픽항공,125,125,250,32937,31824,64761,1091,815,1906
"2025","6",타이거에어 타이완,30,30,60,5109,4273,9382,3,22,25
"2025","6",타이에어아시아엑스,25,25,50,6417,5372,11789,412,134,546
"2025","6",타이항공,89,89,178,18707,18063,36770,1661,918,2579
"2025","6",터키항공,56,56,112,15643,14748,30391,1406,1593,2999
"2025","6",투르크메니스탄,4,4,8,0,0,0,24,138,162
"2025","6",티웨이항공,933,931,1864,189249,188287,377536,1689,1253,2941
"2025","6",폴라에어카고,21,21,42,0,0,0,770,709,1479
"2025","6",폴란드항공,30,30,60,6458,6469,12927,211,345,556
"2025","6",피치항공,151,151,302,24498,18711,43209,0,8,8
"2025","6",핀에어,30,30,60,8474,8125,16599,535,388,922
"2025","6",필리핀에어아시아,30,30,60,4130,4278,8408,4,10,14
"2025","6",필리핀항공,90,90,180,16402,18216,34618,35,105,140
"2025","6",하와이안 항공,22,22,44,5350,4861,10211,61,269,330
"2025","6",홍콩익스프레스,84,84,168,18489,18259,36748,46,22,69
"2025","6",홍콩항공,34,34,68,5820,5349,11169,60,13,72
"2025","6",FedEX항공,148,148,296,0,0,0,3526,3074,6601
"2025","6",GM,1,0,1,0,0,0,2,0,2
"2025","6",KLM네덜란드항공,30,30,60,9350,9461,18811,204,441,645
